DateTime,Junction,Vehicles,ID,Hour,Day,Month,IsWeekend,TrafficLevel
2020-04-17 22:00:00,2,39,2591,22,4,4,0,Medium
2020-04-17 23:00:00,2,31,2592,23,4,4,0,Medium
2020-04-18 00:00:00,3,3,2593,0,5,4,1,Low
2020-04-18 01:00:00,4,2,2594,1,5,4,1,Low
2020-04-18 02:00:00,1,1,2595,2,5,4,1,Low
2020-04-18 03:00:00,4,3,2596,3,5,4,1,Low
2020-04-18 04:00:00,3,2,2597,4,5,4,1,Low
2020-04-18 05:00:00,1,39,2598,5,5,4,1,Medium
2020-04-18 06:00:00,3,12,2599,6,5,4,1,Low
2020-04-18 07:00:00,3,41,2600,7,5,4,1,Medium
2020-04-18 08:00:00,2,50,2601,8,5,4,1,High
2020-04-18 09:00:00,1,83,2602,9,5,4,1,High
2020-04-18 10:00:00,2,26,2603,10,5,4,1,Medium
2020-04-18 11:00:00,1,31,2604,11,5,4,1,Medium
2020-04-18 12:00:00,3,25,2605,12,5,4,1,Medium
2020-04-18 13:00:00,3,19,2606,13,5,4,1,Low
2020-04-18 14:00:00,4,14,2607,14,5,4,1,Low
2020-04-18 15:00:00,1,35,2608,15,5,4,1,Medium
2020-04-18 16:00:00,2,20,2609,16,5,4,1,Medium
2020-04-18 17:00:00,4,28,2610,17,5,4,1,Medium
2020-04-18 18:00:00,4,31,2611,18,5,4,1,Medium
2020-04-18 19:00:00,4,27,2612,19,5,4,1,Medium
2020-04-18 20:00:00,2,20,2613,20,5,4,1,Medium
2020-04-18 21:00:00,4,11,2614,21,5,4,1,Low
2020-04-18 22:00:00,2,18,2615,22,5,4,1,Low
2020-04-18 23:00:00,4,15,2616,23,5,4,1,Low
2020-04-19 00:00:00,2,3,2617,0,6,4,1,Low
2020-04-19 01:00:00,3,6,2618,1,6,4,1,Low
2020-04-19 02:00:00,3,4,2619,2,6,4,1,Low
2020-04-19 03:00:00,3,0,2620,3,6,4,1,Low
2020-04-19 04:00:00,3,3,2621,4,6,4,1,Low
2020-04-19 05:00:00,3,17,2622,5,6,4,1,Low
2020-04-19 06:00:00,4,11,2623,6,6,4,1,Low
2020-04-19 07:00:00,4,29,2624,7,6,4,1,Medium
2020-04-19 08:00:00,4,29,2625,8,6,4,1,Medium
2020-04-19 09:00:00,2,58,2626,9,6,4,1,High
2020-04-19 10:00:00,2,21,2627,10,6,4,1,Medium
2020-04-19 11:00:00,2,18,2628,11,6,4,1,Low
2020-04-19 12:00:00,2,32,2629,12,6,4,1,Medium
2020-04-19 13:00:00,3,23,2630,13,6,4,1,Medium
2020-04-19 14:00:00,3,17,2631,14,6,4,1,Low
2020-04-19 15:00:00,3,9,2632,15,6,4,1,Low
2020-04-19 16:00:00,1,35,2633,16,6,4,1,Medium
2020-04-19 17:00:00,4,29,2634,17,6,4,1,Medium
2020-04-19 18:00:00,2,57,2635,18,6,4,1,High
2020-04-19 19:00:00,2,64,2636,19,6,4,1,High
2020-04-19 20:00:00,3,16,2637,20,6,4,1,Low
2020-04-19 21:00:00,2,29,2638,21,6,4,1,Medium
2020-04-19 22:00:00,2,22,2639,22,6,4,1,Medium
2020-04-19 23:00:00,4,13,2640,23,6,4,1,Low
2020-04-20 00:00:00,3,10,2641,0,0,4,0,Low
2020-04-20 01:00:00,4,7,2642,1,0,4,0,Low
2020-04-20 02:00:00,1,6,2643,2,0,4,0,Low
2020-04-20 03:00:00,1,11,2644,3,0,4,0,Low
2020-04-20 04:00:00,1,11,2645,4,0,4,0,Low
2020-04-20 05:00:00,3,25,2646,5,0,4,0,Medium
2020-04-20 06:00:00,2,39,2647,6,0,4,0,Medium
2020-04-20 07:00:00,3,53,2648,7,0,4,0,High
2020-04-20 08:00:00,3,56,2649,8,0,4,0,High
2020-04-20 09:00:00,2,74,2650,9,0,4,0,High
2020-04-20 10:00:00,4,21,2651,10,0,4,0,Medium
2020-04-20 11:00:00,1,50,2652,11,0,4,0,High
2020-04-20 12:00:00,4,27,2653,12,0,4,0,Medium
2020-04-20 13:00:00,1,78,2654,13,0,4,0,High
2020-04-20 14:00:00,3,27,2655,14,0,4,0,Medium
2020-04-20 15:00:00,1,34,2656,15,0,4,0,Medium
2020-04-20 16:00:00,3,23,2657,16,0,4,0,Medium
2020-04-20 17:00:00,4,44,2658,17,0,4,0,Medium
2020-04-20 18:00:00,3,58,2659,18,0,4,0,High
2020-04-20 19:00:00,4,48,2660,19,0,4,0,Medium
2020-04-20 20:00:00,2,32,2661,20,0,4,0,Medium
2020-04-20 21:00:00,2,39,2662,21,0,4,0,Medium
2020-04-20 22:00:00,2,37,2663,22,0,4,0,Medium
2020-04-20 23:00:00,3,27,2664,23,0,4,0,Medium
2020-04-21 00:00:00,2,5,2665,0,1,4,0,Low
2020-04-21 01:00:00,1,8,2666,1,1,4,0,Low
2020-04-21 02:00:00,4,6,2667,2,1,4,0,Low
2020-04-21 03:00:00,4,5,2668,3,1,4,0,Low
2020-04-21 04:00:00,1,3,2669,4,1,4,0,Low
2020-04-21 05:00:00,3,22,2670,5,1,4,0,Medium
2020-04-21 06:00:00,3,25,2671,6,1,4,0,Medium
2020-04-21 07:00:00,4,43,2672,7,1,4,0,Medium
2020-04-21 08:00:00,2,80,2673,8,1,4,0,High
2020-04-21 09:00:00,3,47,2674,9,1,4,0,Medium
2020-04-21 10:00:00,3,25,2675,10,1,4,0,Medium
2020-04-21 11:00:00,1,45,2676,11,1,4,0,Medium
2020-04-21 12:00:00,1,67,2677,12,1,4,0,High
2020-04-21 13:00:00,2,41,2678,13,1,4,0,Medium
2020-04-21 14:00:00,3,26,2679,14,1,4,0,Medium
2020-04-21 15:00:00,3,24,2680,15,1,4,0,Medium
2020-04-21 16:00:00,1,52,2681,16,1,4,0,High
2020-04-21 17:00:00,3,64,2682,17,1,4,0,High
2020-04-21 18:00:00,4,46,2683,18,1,4,0,Medium
2020-04-21 19:00:00,1,145,2684,19,1,4,0,High
2020-04-21 20:00:00,2,29,2685,20,1,4,0,Medium
2020-04-21 21:00:00,1,53,2686,21,1,4,0,High
2020-04-21 22:00:00,3,19,2687,22,1,4,0,Low
2020-04-21 23:00:00,2,34,2688,23,1,4,0,Medium
2020-04-22 00:00:00,1,11,2689,0,2,4,0,Low
2020-04-22 01:00:00,4,5,2690,1,2,4,0,Low
2020-04-22 02:00:00,4,4,2691,2,2,4,0,Low
2020-04-22 03:00:00,1,17,2692,3,2,4,0,Low
2020-04-22 04:00:00,4,6,2693,4,2,4,0,Low
2020-04-22 05:00:00,4,22,2694,5,2,4,0,Medium
2020-04-22 06:00:00,4,17,2695,6,2,4,0,Low
2020-04-22 07:00:00,2,79,2696,7,2,4,0,High
2020-04-22 08:00:00,4,42,2697,8,2,4,0,Medium
2020-04-22 09:00:00,4,40,2698,9,2,4,0,Medium
2020-04-22 10:00:00,4,21,2699,10,2,4,0,Medium
2020-04-22 11:00:00,2,34,2700,11,2,4,0,Medium
2020-04-22 12:00:00,1,77,2701,12,2,4,0,High
2020-04-22 13:00:00,3,34,2702,13,2,4,0,Medium
2020-04-22 14:00:00,4,19,2703,14,2,4,0,Low
2020-04-22 15:00:00,1,52,2704,15,2,4,0,High
2020-04-22 16:00:00,4,16,2705,16,2,4,0,Low
2020-04-22 17:00:00,2,97,2706,17,2,4,0,High
2020-04-22 18:00:00,1,129,2707,18,2,4,0,High
2020-04-22 19:00:00,2,90,2708,19,2,4,0,High
2020-04-22 20:00:00,4,19,2709,20,2,4,0,Low
2020-04-22 21:00:00,4,14,2710,21,2,4,0,Low
2020-04-22 22:00:00,2,38,2711,22,2,4,0,Medium
2020-04-22 23:00:00,3,20,2712,23,2,4,0,Medium
2020-04-23 00:00:00,2,12,2713,0,3,4,0,Low
2020-04-23 01:00:00,4,2,2714,1,3,4,0,Low
2020-04-23 02:00:00,2,12,2715,2,3,4,0,Low
2020-04-23 03:00:00,3,9,2716,3,3,4,0,Low
2020-04-23 04:00:00,2,12,2717,4,3,4,0,Low
2020-04-23 05:00:00,3,24,2718,5,3,4,0,Medium
2020-04-23 06:00:00,3,23,2719,6,3,4,0,Medium
2020-04-23 07:00:00,2,81,2720,7,3,4,0,High
2020-04-23 08:00:00,2,90,2721,8,3,4,0,High
2020-04-23 09:00:00,1,121,2722,9,3,4,0,High
2020-04-23 10:00:00,4,15,2723,10,3,4,0,Low
2020-04-23 11:00:00,3,25,2724,11,3,4,0,Medium
2020-04-23 12:00:00,1,75,2725,12,3,4,0,High
2020-04-23 13:00:00,2,49,2726,13,3,4,0,Medium
2020-04-23 14:00:00,4,14,2727,14,3,4,0,Low
2020-04-23 15:00:00,1,50,2728,15,3,4,0,High
2020-04-23 16:00:00,3,23,2729,16,3,4,0,Medium
2020-04-23 17:00:00,1,136,2730,17,3,4,0,High
2020-04-23 18:00:00,3,62,2731,18,3,4,0,High
2020-04-23 19:00:00,2,92,2732,19,3,4,0,High
2020-04-23 20:00:00,4,17,2733,20,3,4,0,Low
2020-04-23 21:00:00,4,17,2734,21,3,4,0,Low
2020-04-23 22:00:00,4,19,2735,22,3,4,0,Low
2020-04-23 23:00:00,2,41,2736,23,3,4,0,Medium
2020-04-24 00:00:00,3,6,2737,0,4,4,0,Low
2020-04-24 01:00:00,2,6,2738,1,4,4,0,Low
2020-04-24 02:00:00,4,2,2739,2,4,4,0,Low
2020-04-24 03:00:00,2,2,2740,3,4,4,0,Low
2020-04-24 04:00:00,2,11,2741,4,4,4,0,Low
2020-04-24 05:00:00,2,38,2742,5,4,4,0,Medium
2020-04-24 06:00:00,3,25,2743,6,4,4,0,Medium
2020-04-24 07:00:00,1,125,2744,7,4,4,0,High
2020-04-24 08:00:00,1,135,2745,8,4,4,0,High
2020-04-24 09:00:00,2,81,2746,9,4,4,0,High
2020-04-24 10:00:00,1,60,2747,10,4,4,0,High
2020-04-24 11:00:00,1,53,2748,11,4,4,0,High
2020-04-24 12:00:00,2,51,2749,12,4,4,0,High
2020-04-24 13:00:00,2,56,2750,13,4,4,0,High
2020-04-24 14:00:00,4,18,2751,14,4,4,0,Low
2020-04-24 15:00:00,1,56,2752,15,4,4,0,High
2020-04-24 16:00:00,3,24,2753,16,4,4,0,Medium
2020-04-24 17:00:00,2,89,2754,17,4,4,0,High
2020-04-24 18:00:00,4,50,2755,18,4,4,0,High
2020-04-24 19:00:00,3,63,2756,19,4,4,0,High
2020-04-24 20:00:00,1,58,2757,20,4,4,0,High
2020-04-24 21:00:00,4,18,2758,21,4,4,0,Low
2020-04-24 22:00:00,2,40,2759,22,4,4,0,Medium
2020-04-24 23:00:00,3,25,2760,23,4,4,0,Medium
2020-04-25 00:00:00,2,5,2761,0,5,4,1,Low
2020-04-25 01:00:00,1,6,2762,1,5,4,1,Low
2020-04-25 02:00:00,3,3,2763,2,5,4,1,Low
2020-04-25 03:00:00,1,0,2764,3,5,4,1,Low
2020-04-25 04:00:00,1,10,2765,4,5,4,1,Low
2020-04-25 05:00:00,4,10,2766,5,5,4,1,Low
2020-04-25 06:00:00,2,30,2767,6,5,4,1,Medium
2020-04-25 07:00:00,3,36,2768,7,5,4,1,Medium
2020-04-25 08:00:00,1,73,2769,8,5,4,1,High
2020-04-25 09:00:00,1,81,2770,9,5,4,1,High
2020-04-25 10:00:00,3,12,2771,10,5,4,1,Low
2020-04-25 11:00:00,1,38,2772,11,5,4,1,Medium
2020-04-25 12:00:00,4,18,2773,12,5,4,1,Low
2020-04-25 13:00:00,4,19,2774,13,5,4,1,Low
2020-04-25 14:00:00,4,9,2775,14,5,4,1,Low
2020-04-25 15:00:00,4,11,2776,15,5,4,1,Low
2020-04-25 16:00:00,1,25,2777,16,5,4,1,Medium
2020-04-25 17:00:00,3,41,2778,17,5,4,1,Medium
2020-04-25 18:00:00,3,40,2779,18,5,4,1,Medium
2020-04-25 19:00:00,3,40,2780,19,5,4,1,Medium
2020-04-25 20:00:00,3,15,2781,20,5,4,1,Low
2020-04-25 21:00:00,2,25,2782,21,5,4,1,Medium
2020-04-25 22:00:00,3,20,2783,22,5,4,1,Medium
2020-04-25 23:00:00,2,22,2784,23,5,4,1,Medium
2020-04-26 00:00:00,2,6,2785,0,6,4,1,Low
2020-04-26 01:00:00,4,0,2786,1,6,4,1,Low
2020-04-26 02:00:00,2,1,2787,2,6,4,1,Low
2020-04-26 03:00:00,1,9,2788,3,6,4,1,Low
2020-04-26 04:00:00,2,10,2789,4,6,4,1,Low
2020-04-26 05:00:00,4,11,2790,5,6,4,1,Low
2020-04-26 06:00:00,2,22,2791,6,6,4,1,Medium
2020-04-26 07:00:00,1,79,2792,7,6,4,1,High
2020-04-26 08:00:00,1,78,2793,8,6,4,1,High
2020-04-26 09:00:00,1,83,2794,9,6,4,1,High
2020-04-26 10:00:00,4,8,2795,10,6,4,1,Low
2020-04-26 11:00:00,4,14,2796,11,6,4,1,Low
2020-04-26 12:00:00,3,21,2797,12,6,4,1,Medium
2020-04-26 13:00:00,4,19,2798,13,6,4,1,Low
2020-04-26 14:00:00,1,26,2799,14,6,4,1,Medium
2020-04-26 15:00:00,1,39,2800,15,6,4,1,Medium
2020-04-26 16:00:00,4,13,2801,16,6,4,1,Low
2020-04-26 17:00:00,2,60,2802,17,6,4,1,High
2020-04-26 18:00:00,4,27,2803,18,6,4,1,Medium
2020-04-26 19:00:00,4,29,2804,19,6,4,1,Medium
2020-04-26 20:00:00,1,27,2805,20,6,4,1,Medium
2020-04-26 21:00:00,3,14,2806,21,6,4,1,Low
2020-04-26 22:00:00,1,42,2807,22,6,4,1,Medium
2020-04-26 23:00:00,3,17,2808,23,6,4,1,Low
2020-04-27 00:00:00,1,13,2809,0,0,4,0,Low
2020-04-27 01:00:00,4,2,2810,1,0,4,0,Low
2020-04-27 02:00:00,1,17,2811,2,0,4,0,Low
2020-04-27 03:00:00,1,13,2812,3,0,4,0,Low
2020-04-27 04:00:00,1,0,2813,4,0,4,0,Low
2020-04-27 05:00:00,4,19,2814,5,0,4,0,Low
2020-04-27 06:00:00,4,17,2815,6,0,4,0,Low
2020-04-27 07:00:00,4,44,2816,7,0,4,0,Medium
2020-04-27 08:00:00,4,39,2817,8,0,4,0,Medium
2020-04-27 09:00:00,3,46,2818,9,0,4,0,Medium
2020-04-27 10:00:00,3,24,2819,10,0,4,0,Medium
2020-04-27 11:00:00,2,37,2820,11,0,4,0,Medium
2020-04-27 12:00:00,4,23,2821,12,0,4,0,Medium
2020-04-27 13:00:00,3,33,2822,13,0,4,0,Medium
2020-04-27 14:00:00,1,72,2823,14,0,4,0,High
2020-04-27 15:00:00,4,17,2824,15,0,4,0,Low
2020-04-27 16:00:00,2,39,2825,16,0,4,0,Medium
2020-04-27 17:00:00,2,87,2826,17,0,4,0,High
2020-04-27 18:00:00,2,80,2827,18,0,4,0,High
2020-04-27 19:00:00,1,133,2828,19,0,4,0,High
2020-04-27 20:00:00,3,23,2829,20,0,4,0,Medium
2020-04-27 21:00:00,1,51,2830,21,0,4,0,High
2020-04-27 22:00:00,4,17,2831,22,0,4,0,Low
2020-04-27 23:00:00,2,37,2832,23,0,4,0,Medium
2020-04-28 00:00:00,1,12,2833,0,1,4,0,Low
2020-04-28 01:00:00,1,4,2834,1,1,4,0,Low
2020-04-28 02:00:00,3,7,2835,2,1,4,0,Low
2020-04-28 03:00:00,3,0,2836,3,1,4,0,Low
2020-04-28 04:00:00,2,0,2837,4,1,4,0,Low
2020-04-28 05:00:00,1,58,2838,5,1,4,0,High
2020-04-28 06:00:00,1,57,2839,6,1,4,0,High
2020-04-28 07:00:00,3,55,2840,7,1,4,0,High
2020-04-28 08:00:00,1,116,2841,8,1,4,0,High
2020-04-28 09:00:00,1,121,2842,9,1,4,0,High
2020-04-28 10:00:00,1,52,2843,10,1,4,0,High
2020-04-28 11:00:00,3,19,2844,11,1,4,0,Low
2020-04-28 12:00:00,2,50,2845,12,1,4,0,High
2020-04-28 13:00:00,4,28,2846,13,1,4,0,Medium
2020-04-28 14:00:00,2,42,2847,14,1,4,0,Medium
2020-04-28 15:00:00,4,17,2848,15,1,4,0,Low
2020-04-28 16:00:00,1,59,2849,16,1,4,0,High
2020-04-28 17:00:00,2,81,2850,17,1,4,0,High
2020-04-28 18:00:00,4,46,2851,18,1,4,0,Medium
2020-04-28 19:00:00,3,57,2852,19,1,4,0,High
2020-04-28 20:00:00,3,24,2853,20,1,4,0,Medium
2020-04-28 21:00:00,2,34,2854,21,1,4,0,Medium
2020-04-28 22:00:00,2,41,2855,22,1,4,0,Medium
2020-04-28 23:00:00,1,48,2856,23,1,4,0,Medium
2020-04-29 00:00:00,2,11,2857,0,2,4,0,Low
2020-04-29 01:00:00,1,11,2858,1,2,4,0,Low
2020-04-29 02:00:00,1,12,2859,2,2,4,0,Low
2020-04-29 03:00:00,3,5,2860,3,2,4,0,Low
2020-04-29 04:00:00,3,3,2861,4,2,4,0,Low
2020-04-29 05:00:00,4,17,2862,5,2,4,0,Low
2020-04-29 06:00:00,3,23,2863,6,2,4,0,Medium
2020-04-29 07:00:00,3,56,2864,7,2,4,0,High
2020-04-29 08:00:00,2,84,2865,8,2,4,0,High
2020-04-29 09:00:00,3,58,2866,9,2,4,0,High
2020-04-29 10:00:00,4,20,2867,10,2,4,0,Medium
2020-04-29 11:00:00,2,31,2868,11,2,4,0,Medium
2020-04-29 12:00:00,4,28,2869,12,2,4,0,Medium
2020-04-29 13:00:00,3,32,2870,13,2,4,0,Medium
2020-04-29 14:00:00,4,19,2871,14,2,4,0,Low
2020-04-29 15:00:00,2,38,2872,15,2,4,0,Medium
2020-04-29 16:00:00,1,41,2873,16,2,4,0,Medium
2020-04-29 17:00:00,4,45,2874,17,2,4,0,Medium
2020-04-29 18:00:00,4,43,2875,18,2,4,0,Medium
2020-04-29 19:00:00,2,86,2876,19,2,4,0,High
2020-04-29 20:00:00,2,42,2877,20,2,4,0,Medium
2020-04-29 21:00:00,4,16,2878,21,2,4,0,Low
2020-04-29 22:00:00,3,21,2879,22,2,4,0,Medium
2020-04-29 23:00:00,4,18,2880,23,2,4,0,Low
2020-04-30 00:00:00,2,12,2881,0,3,4,0,Low
2020-04-30 01:00:00,1,12,2882,1,3,4,0,Low
2020-04-30 02:00:00,1,21,2883,2,3,4,0,Medium
2020-04-30 03:00:00,3,7,2884,3,3,4,0,Low
2020-04-30 04:00:00,4,0,2885,4,3,4,0,Low
2020-04-30 05:00:00,1,50,2886,5,3,4,0,High
2020-04-30 06:00:00,4,16,2887,6,3,4,0,Low
2020-04-30 07:00:00,2,86,2888,7,3,4,0,High
2020-04-30 08:00:00,1,108,2889,8,3,4,0,High
2020-04-30 09:00:00,3,63,2890,9,3,4,0,High
2020-04-30 10:00:00,2,38,2891,10,3,4,0,Medium
2020-04-30 11:00:00,3,24,2892,11,3,4,0,Medium
2020-04-30 12:00:00,2,59,2893,12,3,4,0,High
2020-04-30 13:00:00,1,96,2894,13,3,4,0,High
2020-04-30 14:00:00,3,26,2895,14,3,4,0,Medium
2020-04-30 15:00:00,3,26,2896,15,3,4,0,Medium
2020-04-30 16:00:00,2,36,2897,16,3,4,0,Medium
2020-04-30 17:00:00,3,59,2898,17,3,4,0,High
2020-04-30 18:00:00,2,87,2899,18,3,4,0,High
2020-04-30 19:00:00,2,86,2900,19,3,4,0,High
2020-04-30 20:00:00,2,32,2901,20,3,4,0,Medium
2020-04-30 21:00:00,2,29,2902,21,3,4,0,Medium
2020-04-30 22:00:00,1,53,2903,22,3,4,0,High
2020-04-30 23:00:00,2,28,2904,23,3,4,0,Medium
2020-05-01 00:00:00,4,4,2905,0,4,5,0,Low
2020-05-01 01:00:00,3,5,2906,1,4,5,0,Low
2020-05-01 02:00:00,4,4,2907,2,4,5,0,Low
2020-05-01 03:00:00,1,9,2908,3,4,5,0,Low
2020-05-01 04:00:00,4,11,2909,4,4,5,0,Low
2020-05-01 05:00:00,3,28,2910,5,4,5,0,Medium
2020-05-01 06:00:00,4,15,2911,6,4,5,0,Low
2020-05-01 07:00:00,1,127,2912,7,4,5,0,High
2020-05-01 08:00:00,2,81,2913,8,4,5,0,High
2020-05-01 09:00:00,4,39,2914,9,4,5,0,Medium
2020-05-01 10:00:00,1,44,2915,10,4,5,0,Medium
2020-05-01 11:00:00,1,56,2916,11,4,5,0,High
2020-05-01 12:00:00,3,33,2917,12,4,5,0,Medium
2020-05-01 13:00:00,3,38,2918,13,4,5,0,Medium
2020-05-01 14:00:00,4,20,2919,14,4,5,0,Medium
2020-05-01 15:00:00,2,42,2920,15,4,5,0,Medium
2020-05-01 16:00:00,1,48,2921,16,4,5,0,Medium
2020-05-01 17:00:00,4,46,2922,17,4,5,0,Medium
2020-05-01 18:00:00,1,139,2923,18,4,5,0,High
2020-05-01 19:00:00,1,131,2924,19,4,5,0,High
2020-05-01 20:00:00,2,32,2925,20,4,5,0,Medium
2020-05-01 21:00:00,2,43,2926,21,4,5,0,Medium
2020-05-01 22:00:00,4,18,2927,22,4,5,0,Low
2020-05-01 23:00:00,2,38,2928,23,4,5,0,Medium
2020-05-02 00:00:00,2,2,2929,0,5,5,1,Low
2020-05-02 01:00:00,4,0,2930,1,5,5,1,Low
2020-05-02 02:00:00,2,3,2931,2,5,5,1,Low
2020-05-02 03:00:00,3,3,2932,3,5,5,1,Low
2020-05-02 04:00:00,1,1,2933,4,5,5,1,Low
2020-05-02 05:00:00,1,35,2934,5,5,5,1,Medium
2020-05-02 06:00:00,1,23,2935,6,5,5,1,Medium
2020-05-02 07:00:00,1,74,2936,7,5,5,1,High
2020-05-02 08:00:00,4,28,2937,8,5,5,1,Medium
2020-05-02 09:00:00,1,85,2938,9,5,5,1,High
2020-05-02 10:00:00,1,32,2939,10,5,5,1,Medium
2020-05-02 11:00:00,1,28,2940,11,5,5,1,Medium
2020-05-02 12:00:00,1,45,2941,12,5,5,1,Medium
2020-05-02 13:00:00,3,22,2942,13,5,5,1,Medium
2020-05-02 14:00:00,1,39,2943,14,5,5,1,Medium
2020-05-02 15:00:00,3,18,2944,15,5,5,1,Low
2020-05-02 16:00:00,4,10,2945,16,5,5,1,Low
2020-05-02 17:00:00,2,53,2946,17,5,5,1,High
2020-05-02 18:00:00,1,89,2947,18,5,5,1,High
2020-05-02 19:00:00,2,54,2948,19,5,5,1,High
2020-05-02 20:00:00,2,21,2949,20,5,5,1,Medium
2020-05-02 21:00:00,4,14,2950,21,5,5,1,Low
2020-05-02 22:00:00,2,27,2951,22,5,5,1,Medium
2020-05-02 23:00:00,3,16,2952,23,5,5,1,Low
2020-05-03 00:00:00,2,0,2953,0,6,5,1,Low
2020-05-03 01:00:00,2,6,2954,1,6,5,1,Low
2020-05-03 02:00:00,2,10,2955,2,6,5,1,Low
2020-05-03 03:00:00,1,6,2956,3,6,5,1,Low
2020-05-03 04:00:00,1,17,2957,4,6,5,1,Low
2020-05-03 05:00:00,3,19,2958,5,6,5,1,Low
2020-05-03 06:00:00,3,20,2959,6,6,5,1,Medium
2020-05-03 07:00:00,1,83,2960,7,6,5,1,High
2020-05-03 08:00:00,3,38,2961,8,6,5,1,Medium
2020-05-03 09:00:00,1,91,2962,9,6,5,1,High
2020-05-03 10:00:00,4,12,2963,10,6,5,1,Low
2020-05-03 11:00:00,2,21,2964,11,6,5,1,Medium
2020-05-03 12:00:00,2,33,2965,12,6,5,1,Medium
2020-05-03 13:00:00,3,24,2966,13,6,5,1,Medium
2020-05-03 14:00:00,1,26,2967,14,6,5,1,Medium
2020-05-03 15:00:00,1,34,2968,15,6,5,1,Medium
2020-05-03 16:00:00,3,18,2969,16,6,5,1,Low
2020-05-03 17:00:00,1,72,2970,17,6,5,1,High
2020-05-03 18:00:00,4,32,2971,18,6,5,1,Medium
2020-05-03 19:00:00,2,63,2972,19,6,5,1,High
2020-05-03 20:00:00,3,14,2973,20,6,5,1,Low
2020-05-03 21:00:00,3,17,2974,21,6,5,1,Low
2020-05-03 22:00:00,1,35,2975,22,6,5,1,Medium
2020-05-03 23:00:00,3,19,2976,23,6,5,1,Low
2020-05-04 00:00:00,4,6,2977,0,0,5,0,Low
2020-05-04 01:00:00,1,4,2978,1,0,5,0,Low
2020-05-04 02:00:00,1,17,2979,2,0,5,0,Low
2020-05-04 03:00:00,1,12,2980,3,0,5,0,Low
2020-05-04 04:00:00,1,14,2981,4,0,5,0,Low
2020-05-04 05:00:00,4,16,2982,5,0,5,0,Low
2020-05-04 06:00:00,1,65,2983,6,0,5,0,High
2020-05-04 07:00:00,3,59,2984,7,0,5,0,High
2020-05-04 08:00:00,4,40,2985,8,0,5,0,Medium
2020-05-04 09:00:00,2,77,2986,9,0,5,0,High
2020-05-04 10:00:00,2,34,2987,10,0,5,0,Medium
2020-05-04 11:00:00,3,25,2988,11,0,5,0,Medium
2020-05-04 12:00:00,3,36,2989,12,0,5,0,Medium
2020-05-04 13:00:00,4,29,2990,13,0,5,0,Medium
2020-05-04 14:00:00,2,39,2991,14,0,5,0,Medium
2020-05-04 15:00:00,2,40,2992,15,0,5,0,Medium
2020-05-04 16:00:00,2,37,2993,16,0,5,0,Medium
2020-05-04 17:00:00,2,83,2994,17,0,5,0,High
2020-05-04 18:00:00,2,89,2995,18,0,5,0,High
2020-05-04 19:00:00,1,142,2996,19,0,5,0,High
2020-05-04 20:00:00,3,23,2997,20,0,5,0,Medium
2020-05-04 21:00:00,1,57,2998,21,0,5,0,High
2020-05-04 22:00:00,2,34,2999,22,0,5,0,Medium
2020-05-04 23:00:00,4,15,3000,23,0,5,0,Low
2020-05-05 00:00:00,4,4,3001,0,1,5,0,Low
2020-05-05 01:00:00,2,10,3002,1,1,5,0,Low
2020-05-05 02:00:00,2,6,3003,2,1,5,0,Low
2020-05-05 03:00:00,4,3,3004,3,1,5,0,Low
2020-05-05 04:00:00,1,7,3005,4,1,5,0,Low
2020-05-05 05:00:00,1,61,3006,5,1,5,0,High
2020-05-05 06:00:00,2,34,3007,6,1,5,0,Medium
2020-05-05 07:00:00,1,135,3008,7,1,5,0,High
2020-05-05 08:00:00,4,45,3009,8,1,5,0,Medium
2020-05-05 09:00:00,1,125,3010,9,1,5,0,High
2020-05-05 10:00:00,2,31,3011,10,1,5,0,Medium
2020-05-05 11:00:00,4,13,3012,11,1,5,0,Low
2020-05-05 12:00:00,1,71,3013,12,1,5,0,High
2020-05-05 13:00:00,3,31,3014,13,1,5,0,Medium
2020-05-05 14:00:00,4,21,3015,14,1,5,0,Medium
2020-05-05 15:00:00,4,18,3016,15,1,5,0,Low
2020-05-05 16:00:00,3,25,3017,16,1,5,0,Medium
2020-05-05 17:00:00,3,53,3018,17,1,5,0,High
2020-05-05 18:00:00,4,42,3019,18,1,5,0,Medium
2020-05-05 19:00:00,3,62,3020,19,1,5,0,High
2020-05-05 20:00:00,2,37,3021,20,1,5,0,Medium
2020-05-05 21:00:00,2,35,3022,21,1,5,0,Medium
2020-05-05 22:00:00,2,38,3023,22,1,5,0,Medium
2020-05-05 23:00:00,4,21,3024,23,1,5,0,Medium
2020-05-06 00:00:00,3,5,3025,0,2,5,0,Low
2020-05-06 01:00:00,3,6,3026,1,2,5,0,Low
2020-05-06 02:00:00,1,14,3027,2,2,5,0,Low
2020-05-06 03:00:00,1,29,3028,3,2,5,0,Medium
2020-05-06 04:00:00,3,0,3029,4,2,5,0,Low
2020-05-06 05:00:00,3,26,3030,5,2,5,0,Medium
2020-05-06 06:00:00,3,23,3031,6,2,5,0,Medium
2020-05-06 07:00:00,4,43,3032,7,2,5,0,Medium
2020-05-06 08:00:00,3,54,3033,8,2,5,0,High
2020-05-06 09:00:00,1,125,3034,9,2,5,0,High
2020-05-06 10:00:00,4,19,3035,10,2,5,0,Low
2020-05-06 11:00:00,3,33,3036,11,2,5,0,Medium
2020-05-06 12:00:00,1,86,3037,12,2,5,0,High
